# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P0CK58	uniprotkb:O60831	uniprotkb:P03229|uniprotkb:Q777A6|intact:EBI-2621293|uniprotkb:P0CK58	uniprotkb:B2RD20|ensembl:ENSP00000451962.2|ensembl:ENSP00000518158.1|intact:EBI-2506064|uniprotkb:O60831	psi-mi:balf1_ebvb9(display_short)|psi-mi:Apoptosis regulator BALF1(display_long)|uniprotkb:BALF1(orf name)	psi-mi:praf2_human(display_short)|psi-mi:PRA1 family protein 2(display_long)|uniprotkb:JM4(orf name)|uniprotkb:PRAF2(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11732874|psi-mi:"MI:0471"|imex:IM-25307-325	intact-miscore:0.35
uniprotkb:P0CK58	uniprotkb:Q9Y3C5	uniprotkb:P03229|uniprotkb:Q777A6|intact:EBI-2621293|uniprotkb:P0CK58	intact:EBI-2129167|uniprotkb:A8KAI2|uniprotkb:Q5T7R8|ensembl:ENSP00000242719.3|intact:EBI-396669|uniprotkb:Q9Y3C5	psi-mi:balf1_ebvb9(display_short)|psi-mi:Apoptosis regulator BALF1(display_long)|uniprotkb:BALF1(orf name)	psi-mi:rnf11_human(display_short)|psi-mi:RING finger protein 11(display_long)|uniprotkb:CGI-123(orf name)|uniprotkb:RNF11(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11732874|psi-mi:"MI:0471"|imex:IM-25307-325	intact-miscore:0.35
uniprotkb:P0CK58	uniprotkb:Q8N4L2	uniprotkb:P03229|uniprotkb:Q777A6|intact:EBI-2621293|uniprotkb:P0CK58	ensembl:ENSP00000285419.3|uniprotkb:B2R9H4|uniprotkb:Q68CU2|intact:EBI-28987610|intact:EBI-2820617|uniprotkb:Q8N4L2	psi-mi:balf1_ebvb9(display_short)|psi-mi:Apoptosis regulator BALF1(display_long)|uniprotkb:BALF1(orf name)	psi-mi:pp4p2_human(display_short)|psi-mi:Type 2 phosphatidylinositol 4,5-bisphosphate 4-phosphatase(display_long)|uniprotkb:PtdIns-4,5-P2 4-Ptase II(gene name synonym)|uniprotkb:Tmem55a(gene name synonym)|uniprotkb:Transmembrane protein 55A(gene name synonym)|uniprotkb:Pip4p2(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11732874|psi-mi:"MI:0471"|imex:IM-25307-325	intact-miscore:0.35
uniprotkb:P30119	uniprotkb:Q9Y5L4	uniprotkb:Q777C1|intact:EBI-11733097|uniprotkb:P30119	uniprotkb:P62206|uniprotkb:Q9UHL8|uniprotkb:Q9WTL1|ensembl:ENSP00000215570.2|intact:EBI-1057344|uniprotkb:Q9Y5L4	psi-mi:btrf1_ebvb9(display_short)|psi-mi:Uncharacterized protein BTRF1(display_long)|uniprotkb:BTRF1(orf name)	psi-mi:tim13_human(display_short)|psi-mi:Mitochondrial import inner membrane translocase subunit Tim13(display_long)|uniprotkb:TIM13B(gene name synonym)|uniprotkb:TIMM13A(gene name synonym)|uniprotkb:TIMM13B(gene name synonym)|uniprotkb:TIMM13(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733103|psi-mi:"MI:0471"|imex:IM-25307-7	intact-miscore:0.35
uniprotkb:P30119	uniprotkb:O60220	uniprotkb:Q777C1|intact:EBI-11733097|uniprotkb:P30119	uniprotkb:Q6IRW6|uniprotkb:B2R5A6|ensembl:ENSP00000361993.3|intact:EBI-1049822|uniprotkb:O60220	psi-mi:btrf1_ebvb9(display_short)|psi-mi:Uncharacterized protein BTRF1(display_long)|uniprotkb:BTRF1(orf name)	psi-mi:tim8a_human(display_short)|psi-mi:Mitochondrial import inner membrane translocase subunit Tim8 A(display_long)|uniprotkb:Deafness dystonia protein 1(gene name synonym)|uniprotkb:X-linked deafness dystonia protein(gene name synonym)|uniprotkb:DDP(gene name synonym)|uniprotkb:DDP1(gene name synonym)|uniprotkb:TIM8A(gene name synonym)|uniprotkb:TIMM8A(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733103|psi-mi:"MI:0471"|imex:IM-25307-7	intact-miscore:0.35
uniprotkb:P30119	uniprotkb:Q5R3I4	uniprotkb:Q777C1|intact:EBI-11733097|uniprotkb:P30119	intact:MINT-5006270|uniprotkb:Q8WV27|uniprotkb:Q9NWP8|intact:MINT-3046919|ensembl:ENSP00000370419.3|intact:EBI-7289489|uniprotkb:Q5R3I4	psi-mi:btrf1_ebvb9(display_short)|psi-mi:Uncharacterized protein BTRF1(display_long)|uniprotkb:BTRF1(orf name)	psi-mi:ttc38_human(display_short)|psi-mi:Tetratricopeptide repeat protein 38(display_long)|uniprotkb:TTC38(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733103|psi-mi:"MI:0471"|imex:IM-25307-7	intact-miscore:0.35
uniprotkb:P03220	uniprotkb:Q9BWM7	uniprotkb:Q777D0|intact:EBI-9644820|uniprotkb:P03220	uniprotkb:Q8NCJ0|uniprotkb:Q9NTP4|ensembl:ENSP00000377103.1|intact:EBI-1171999|uniprotkb:Q9BWM7	psi-mi:ul95_ebvb9(display_short)|psi-mi:Late gene expression regulator BGLF3(display_long)|uniprotkb:BGLF3(orf name)	psi-mi:sfxn3_human(display_short)|psi-mi:Sideroflexin-3(display_long)|uniprotkb:SFXN3(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11722152|psi-mi:"MI:0471"|imex:IM-25307-618	intact-miscore:0.35
uniprotkb:Q8AZJ3	uniprotkb:Q8N4Q1	uniprotkb:Q04362|intact:EBI-11734100|uniprotkb:Q8AZJ3	ensembl:ENSP00000380122.3|uniprotkb:A8K3Z9|uniprotkb:Q96AI2|uniprotkb:Q96MY6|intact:EBI-25633037|intact:EBI-2562213|uniprotkb:Q8N4Q1	psi-mi:bnl2b_ebvb9(display_short)|psi-mi:Uncharacterized protein BNLF2b(display_long)|uniprotkb:BNLF2b(orf name)	psi-mi:mia40_human(display_short)|psi-mi:Mitochondrial intermembrane space import and assembly protein 40(display_long)|uniprotkb:MIA40(gene name synonym)|uniprotkb:Coiled-coil-helix-coiled-coil-helix domain-containing protein 4(gene name synonym)|uniprotkb:CHCHD4(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11734105|psi-mi:"MI:0471"|imex:IM-25307-625	intact-miscore:0.35
uniprotkb:P0C739	uniprotkb:Q8TED1	uniprotkb:Q04361|uniprotkb:Q8AZJ2|intact:EBI-9346744|uniprotkb:P0C739	ensembl:ENSP00000423822.1|intact:EBI-11721746|uniprotkb:Q8TED1	psi-mi:bnl2a_ebvb9(display_short)|psi-mi:Protein BNLF2a(display_long)|uniprotkb:BNLF2a(orf name)	psi-mi:gpx8_human(display_short)|psi-mi:Probable glutathione peroxidase 8(display_long)|uniprotkb:UNQ847/PRO1785(orf name)|uniprotkb:GPX8(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725101|psi-mi:"MI:0471"|imex:IM-25307-587	intact-miscore:0.35
uniprotkb:P0C739	uniprotkb:O60831	uniprotkb:Q04361|uniprotkb:Q8AZJ2|intact:EBI-9346744|uniprotkb:P0C739	uniprotkb:B2RD20|ensembl:ENSP00000451962.2|ensembl:ENSP00000518158.1|intact:EBI-2506064|uniprotkb:O60831	psi-mi:bnl2a_ebvb9(display_short)|psi-mi:Protein BNLF2a(display_long)|uniprotkb:BNLF2a(orf name)	psi-mi:praf2_human(display_short)|psi-mi:PRA1 family protein 2(display_long)|uniprotkb:JM4(orf name)|uniprotkb:PRAF2(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725101|psi-mi:"MI:0471"|imex:IM-25307-587	intact-miscore:0.35
uniprotkb:P0C739	uniprotkb:Q9HA65	uniprotkb:Q04361|uniprotkb:Q8AZJ2|intact:EBI-9346744|uniprotkb:P0C739	ensembl:ENSP00000221543.4|uniprotkb:B9A6L8|uniprotkb:B4DT12|uniprotkb:F5H1W7|intact:EBI-714625|uniprotkb:Q9HA65	psi-mi:bnl2a_ebvb9(display_short)|psi-mi:Protein BNLF2a(display_long)|uniprotkb:BNLF2a(orf name)	psi-mi:tbc17_human(display_short)|psi-mi:TBC1 domain family member 17(display_long)|uniprotkb:TBC1D17(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725101|psi-mi:"MI:0471"|imex:IM-25307-587	intact-miscore:0.35
uniprotkb:P0CK49	uniprotkb:Q8TED1	uniprotkb:P03194|uniprotkb:Q777F4|intact:EBI-2621334|uniprotkb:P0CK49	ensembl:ENSP00000423822.1|intact:EBI-11721746|uniprotkb:Q8TED1	psi-mi:teg7_ebvb9(display_short)|psi-mi:Tegument protein UL51 homolog(display_long)|uniprotkb:BSRF1(orf name)	psi-mi:gpx8_human(display_short)|psi-mi:Probable glutathione peroxidase 8(display_long)|uniprotkb:UNQ847/PRO1785(orf name)|uniprotkb:GPX8(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725356|psi-mi:"MI:0471"|imex:IM-25307-107	intact-miscore:0.35
uniprotkb:P0CK49	uniprotkb:O60831	uniprotkb:P03194|uniprotkb:Q777F4|intact:EBI-2621334|uniprotkb:P0CK49	uniprotkb:B2RD20|ensembl:ENSP00000451962.2|ensembl:ENSP00000518158.1|intact:EBI-2506064|uniprotkb:O60831	psi-mi:teg7_ebvb9(display_short)|psi-mi:Tegument protein UL51 homolog(display_long)|uniprotkb:BSRF1(orf name)	psi-mi:praf2_human(display_short)|psi-mi:PRA1 family protein 2(display_long)|uniprotkb:JM4(orf name)|uniprotkb:PRAF2(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725356|psi-mi:"MI:0471"|imex:IM-25307-107	intact-miscore:0.35
uniprotkb:P0CK49	uniprotkb:Q9BWM7	uniprotkb:P03194|uniprotkb:Q777F4|intact:EBI-2621334|uniprotkb:P0CK49	uniprotkb:Q8NCJ0|uniprotkb:Q9NTP4|ensembl:ENSP00000377103.1|intact:EBI-1171999|uniprotkb:Q9BWM7	psi-mi:teg7_ebvb9(display_short)|psi-mi:Tegument protein UL51 homolog(display_long)|uniprotkb:BSRF1(orf name)	psi-mi:sfxn3_human(display_short)|psi-mi:Sideroflexin-3(display_long)|uniprotkb:SFXN3(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725356|psi-mi:"MI:0471"|imex:IM-25307-107	intact-miscore:0.35
uniprotkb:P0CK56	uniprotkb:Q8TED1	uniprotkb:P03223|uniprotkb:Q777C6|intact:EBI-2622323|uniprotkb:P0CK56	ensembl:ENSP00000423822.1|intact:EBI-11721746|uniprotkb:Q8TED1	psi-mi:ul92_ebvb9(display_short)|psi-mi:Late gene expression regulator BDLF4(display_long)|uniprotkb:BDLF4(orf name)	psi-mi:gpx8_human(display_short)|psi-mi:Probable glutathione peroxidase 8(display_long)|uniprotkb:UNQ847/PRO1785(orf name)|uniprotkb:GPX8(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725466|psi-mi:"MI:0471"|imex:IM-25307-225	intact-miscore:0.35
uniprotkb:P0CK56	uniprotkb:Q9Y5G0	uniprotkb:P03223|uniprotkb:Q777C6|intact:EBI-2622323|uniprotkb:P0CK56	ensembl:ENSP00000478258.1|uniprotkb:Q52LK8|uniprotkb:Q9Y5C6|intact:EBI-11725442|uniprotkb:Q9Y5G0	psi-mi:ul92_ebvb9(display_short)|psi-mi:Late gene expression regulator BDLF4(display_long)|uniprotkb:BDLF4(orf name)	psi-mi:pcdgh_human(display_short)|psi-mi:Protocadherin gamma-B5(display_long)|uniprotkb:PCDHGB5(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725466|psi-mi:"MI:0471"|imex:IM-25307-225	intact-miscore:0.35
uniprotkb:P0CK56	uniprotkb:O60831	uniprotkb:P03223|uniprotkb:Q777C6|intact:EBI-2622323|uniprotkb:P0CK56	uniprotkb:B2RD20|ensembl:ENSP00000451962.2|ensembl:ENSP00000518158.1|intact:EBI-2506064|uniprotkb:O60831	psi-mi:ul92_ebvb9(display_short)|psi-mi:Late gene expression regulator BDLF4(display_long)|uniprotkb:BDLF4(orf name)	psi-mi:praf2_human(display_short)|psi-mi:PRA1 family protein 2(display_long)|uniprotkb:JM4(orf name)|uniprotkb:PRAF2(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725466|psi-mi:"MI:0471"|imex:IM-25307-225	intact-miscore:0.35
uniprotkb:P0CK56	uniprotkb:Q5TGY1	uniprotkb:P03223|uniprotkb:Q777C6|intact:EBI-2622323|uniprotkb:P0CK56	uniprotkb:Q5TGY2|uniprotkb:Q6MZN5|uniprotkb:Q7Z6K6|uniprotkb:Q9UQP4|uniprotkb:Q9Y3K1|ensembl:ENSP00000294543.6|intact:EBI-6530446|uniprotkb:Q5TGY1	psi-mi:ul92_ebvb9(display_short)|psi-mi:Late gene expression regulator BDLF4(display_long)|uniprotkb:BDLF4(orf name)	psi-mi:tmco4_human(display_short)|psi-mi:Transmembrane and coiled-coil domain-containing protein 4(display_long)|uniprotkb:TMCO4(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725466|psi-mi:"MI:0471"|imex:IM-25307-225	intact-miscore:0.35
uniprotkb:P0CK56	uniprotkb:Q63HK5	uniprotkb:P03223|uniprotkb:Q777C6|intact:EBI-2622323|uniprotkb:P0CK56	uniprotkb:Q9H0G6|uniprotkb:Q9P254|intact:EBI-10171826|uniprotkb:A1L0U7|ensembl:ENSP00000240587.4|intact:EBI-9053916|uniprotkb:Q63HK5	psi-mi:ul92_ebvb9(display_short)|psi-mi:Late gene expression regulator BDLF4(display_long)|uniprotkb:BDLF4(orf name)	psi-mi:tsh3_human(display_short)|psi-mi:Teashirt homolog 3(display_long)|uniprotkb:TSHZ3(gene name)|uniprotkb:Zinc finger protein 537(gene name synonym)|uniprotkb:ZNF537(gene name synonym)|uniprotkb:TSH3(gene name synonym)|uniprotkb:KIAA1474(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725466|psi-mi:"MI:0471"|imex:IM-25307-225	intact-miscore:0.35
uniprotkb:P0CK58	uniprotkb:Q8NC54	uniprotkb:P03229|uniprotkb:Q777A6|intact:EBI-2621293|uniprotkb:P0CK58	uniprotkb:B2RD10|uniprotkb:D3DQ92|uniprotkb:Q9NRG2|ensembl:ENSP00000231512.3|intact:EBI-11724219|uniprotkb:Q8NC54	psi-mi:balf1_ebvb9(display_short)|psi-mi:Apoptosis regulator BALF1(display_long)|uniprotkb:BALF1(orf name)	psi-mi:kct2_human(display_short)|psi-mi:Keratinocyte-associated transmembrane protein 2(display_long)|uniprotkb:KCT2(gene name)|uniprotkb:HTGN29(orf name)|uniprotkb:C5orf15(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11732874|psi-mi:"MI:0471"|imex:IM-25307-325	intact-miscore:0.35
uniprotkb:P0CK58	uniprotkb:Q70UQ0	uniprotkb:P03229|uniprotkb:Q777A6|intact:EBI-2621293|uniprotkb:P0CK58	uniprotkb:Q86V91|uniprotkb:Q96ND2|uniprotkb:Q6ZWH4|uniprotkb:Q70UP9|ensembl:ENSP00000343471.2|intact:EBI-2557212|uniprotkb:Q70UQ0	psi-mi:balf1_ebvb9(display_short)|psi-mi:Apoptosis regulator BALF1(display_long)|uniprotkb:BALF1(orf name)	psi-mi:ikip_human(display_short)|psi-mi:Inhibitor of nuclear factor kappa-B kinase-interacting protein(display_long)|uniprotkb:IKBIP(gene name)|uniprotkb:IKIP(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11732874|psi-mi:"MI:0471"|imex:IM-25307-325	intact-miscore:0.35
uniprotkb:P0CK58	uniprotkb:O75781	uniprotkb:P03229|uniprotkb:Q777A6|intact:EBI-2621293|uniprotkb:P0CK58	intact:EBI-28976029|uniprotkb:O43359|uniprotkb:O95673|uniprotkb:Q92559|uniprotkb:Q9UQS3|uniprotkb:Q9UPJ4|uniprotkb:Q9UQS2|ensembl:ENSP00000341911.4|intact:EBI-6448827|uniprotkb:O75781	psi-mi:balf1_ebvb9(display_short)|psi-mi:Apoptosis regulator BALF1(display_long)|uniprotkb:BALF1(orf name)	psi-mi:palm_human(display_short)|psi-mi:Paralemmin-1(display_long)|uniprotkb:PALM(gene name)|uniprotkb:Paralemmin(gene name synonym)|uniprotkb:KIAA0270(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11732874|psi-mi:"MI:0471"|imex:IM-25307-325	intact-miscore:0.35
uniprotkb:P0CK58	uniprotkb:Q9NXS2	uniprotkb:P03229|uniprotkb:Q777A6|intact:EBI-2621293|uniprotkb:P0CK58	uniprotkb:Q53HE4|uniprotkb:Q96F74|ensembl:ENSP00000012049.4|intact:EBI-1052839|uniprotkb:Q9NXS2	psi-mi:balf1_ebvb9(display_short)|psi-mi:Apoptosis regulator BALF1(display_long)|uniprotkb:BALF1(orf name)	psi-mi:qpctl_human(display_short)|psi-mi:Glutaminyl-peptide cyclotransferase-like protein(display_long)|uniprotkb:QPCTL(gene name)|uniprotkb:isoQC(gene name synonym)|uniprotkb:Golgi-resident glutaminyl-peptide cyclotransferase(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11732874|psi-mi:"MI:0471"|imex:IM-25307-325	intact-miscore:0.35
uniprotkb:P0CK58	uniprotkb:Q9P270	uniprotkb:P03229|uniprotkb:Q777A6|intact:EBI-2621293|uniprotkb:P0CK58	uniprotkb:A8K4P1|uniprotkb:Q8N5R3|ensembl:ENSP00000264313.5|intact:EBI-3959887|uniprotkb:Q9P270	psi-mi:balf1_ebvb9(display_short)|psi-mi:Apoptosis regulator BALF1(display_long)|uniprotkb:BALF1(orf name)	psi-mi:slai2_human(display_short)|psi-mi:SLAIN motif-containing protein 2(display_long)|uniprotkb:Slain2(gene name)|uniprotkb:Kiaa1458(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11732874|psi-mi:"MI:0471"|imex:IM-25307-325	intact-miscore:0.35
