# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P06792	uniprotkb:Q9NP72	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:Q53FX8|uniprotkb:Q6FIH1|uniprotkb:B3KMC7|uniprotkb:D3DRW1|intact:EBI-2859793|uniprotkb:Q56UN9|uniprotkb:B7Z333|ensembl:ENSP00000349415.7|ensembl:ENSP00000507542.1|intact:EBI-722247|uniprotkb:Q9NP72	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:rab18_human(display_short)|psi-mi:Ras-related protein Rab-18(display_long)|uniprotkb:RAB18(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:Q14699	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:Q0D2G0|uniprotkb:Q5JB48|uniprotkb:Q496Y2|uniprotkb:Q7Z7P2|uniprotkb:Q4QQI7|ensembl:ENSP00000334153.4|intact:EBI-2796664|uniprotkb:Q14699	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:rftn1_human(display_short)|psi-mi:Raftlin(display_long)|uniprotkb:RFTN1(gene name)|uniprotkb:MIG2(orf name)|uniprotkb:Raft-linking protein(gene name synonym)|uniprotkb:Cell migration-inducing gene 2 protein(gene name synonym)|uniprotkb:KIAA0084(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:O15127	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:Q9BQE8|intact:EBI-28966746|uniprotkb:B2RDF0|ensembl:ENSP00000268099.9|intact:EBI-712703|uniprotkb:O15127	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:scam2_human(display_short)|psi-mi:Secretory carrier-associated membrane protein 2(display_long)|uniprotkb:SCAMP2(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:O14828	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:A9Z1W6|uniprotkb:B1AVS6|uniprotkb:O15128|uniprotkb:Q96FR8|uniprotkb:Q9BPY0|ensembl:ENSP00000307275.3|ensembl:ENSP00000461521.1|intact:EBI-4401333|uniprotkb:O14828	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:scam3_human(display_short)|psi-mi:Secretory carrier-associated membrane protein 3(display_long)|uniprotkb:SCAMP3(gene name)|uniprotkb:PROPIN1(gene name synonym)|uniprotkb:C1orf3(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:P67812	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:O75957|uniprotkb:P21378|ensembl:ENSP00000268220.7|uniprotkb:B4DUL4|uniprotkb:H0YK72|uniprotkb:H0YK83|uniprotkb:Q53FQ8|uniprotkb:B2RAD7|intact:EBI-1042500|uniprotkb:P67812	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:sc11a_human(display_short)|psi-mi:Signal peptidase complex catalytic subunit SEC11A(display_long)|uniprotkb:SEC11A(gene name)|uniprotkb:SEC11L1(gene name synonym)|uniprotkb:Endopeptidase SP18(gene name synonym)|uniprotkb:Microsomal signal peptidase 18 kDa subunit(gene name synonym)|uniprotkb:SEC11-like protein 1(gene name synonym)|uniprotkb:SEC11 homolog A(gene name synonym)|uniprotkb:SPCS4A(gene name synonym)|uniprotkb:SPC18(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:Q8NBJ9	intact:EBI-11724180|uniprotkb:P06792	ensembl:ENSP00000314023.4|uniprotkb:Q8NBY7|uniprotkb:Q9Y357|intact:EBI-11724343|uniprotkb:Q8NBJ9	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:sidt2_human(display_short)|psi-mi:SID1 transmembrane family member 2(display_long)|uniprotkb:Sidt2(gene name)|uniprotkb:UNQ685/PRO1325(orf name)|uniprotkb:PSEC0072(orf name)|uniprotkb:CGI-40(orf name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:Q8TB61	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:Q2VY06|uniprotkb:Q53GA3|uniprotkb:Q5T9W1|uniprotkb:Q5T9W2|uniprotkb:Q7Z2G3|uniprotkb:Q8NBK6|uniprotkb:Q96AR6|uniprotkb:B4DDU9|uniprotkb:F5H7Y9|uniprotkb:B4DDM2|ensembl:ENSP00000377401.3|intact:EBI-1054782|uniprotkb:Q8TB61	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:s35b2_human(display_short)|psi-mi:Adenosine 3'-phospho 5'-phosphosulfate transporter 1(display_long)|uniprotkb:SLC35B2(gene name)|uniprotkb:PSEC0149(orf name)|uniprotkb:PAPST1(gene name synonym)|uniprotkb:Putative NF-kappa-B-activating protein 48(gene name synonym)|uniprotkb:Putative MAPK-activating protein PM15(gene name synonym)|uniprotkb:Solute carrier family 35 member B2(gene name synonym)|uniprotkb:PAPS transporter 1(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:Q9Y6N5	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:Q9UQM8|ensembl:ENSP00000260324.7|ensembl:ENSP00000456019.1|intact:EBI-1170418|uniprotkb:Q9Y6N5	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:sqor_human(display_short)|psi-mi:"Sulfide:quinone oxidoreductase, mitochondrial"(display_long)|uniprotkb:SQOR(gene name)|uniprotkb:Sulfide dehydrogenase-like(gene name synonym)|uniprotkb:CGI-44(orf name)|uniprotkb:Sulfide quinone oxidoreductase(gene name synonym)|uniprotkb:SQRDL(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:P51571	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:Q53XY1|uniprotkb:A8K378|ensembl:ENSP00000317331.3|ensembl:ENSP00000359103.3|ensembl:ENSP00000359104.1|intact:EBI-1054539|uniprotkb:P51571	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:ssrd_human(display_short)|psi-mi:Translocon-associated protein subunit delta(display_long)|uniprotkb:SSR4(gene name)|uniprotkb:TRAPD(gene name synonym)|uniprotkb:Signal sequence receptor subunit delta(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:Q96BY9	intact:EBI-11724180|uniprotkb:P06792	ensembl:ENSP00000256255.6|uniprotkb:Q53HE8|uniprotkb:Q9UNZ3|uniprotkb:Q9Y683|uniprotkb:D3DSU7|uniprotkb:B3KQQ4|uniprotkb:B7Z9J1|uniprotkb:H9MHJ8|uniprotkb:H9MHJ9|intact:EBI-722561|uniprotkb:Q96BY9	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:saraf_human(display_short)|psi-mi:Store-operated calcium entry-associated regulatory factor(display_long)|uniprotkb:SARAF(gene name)|uniprotkb:UNQ1967/PRO4499(orf name)|uniprotkb:PSEC0019(orf name)|uniprotkb:NPD003(orf name)|uniprotkb:HSPC035(orf name)|uniprotkb:XTP3(gene name synonym)|uniprotkb:Transmembrane protein 66(gene name synonym)|uniprotkb:TMEM66(gene name synonym)|uniprotkb:Protein FOAP-7(gene name synonym)|uniprotkb:HBV XAg-transactivated protein 3(gene name synonym)|uniprotkb:HBV X-transactivated gene 3 protein(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:Q9Y320	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:B7Z4R4|uniprotkb:Q8NBP9|uniprotkb:Q5J7Q7|uniprotkb:Q561W0|uniprotkb:Q53G73|uniprotkb:Q9H3L1|intact:EBI-7128726|intact:MINT-6945923|ensembl:ENSP00000278422.4|intact:EBI-6447886|uniprotkb:Q9Y320	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:tmx2_human(display_short)|psi-mi:Thioredoxin-related transmembrane protein 2(display_long)|uniprotkb:TMX2(gene name)|uniprotkb:UNQ237/PRO270(orf name)|uniprotkb:PSEC0045(orf name)|uniprotkb:PIG26(orf name)|uniprotkb:My009(orf name)|uniprotkb:CGI-31(orf name)|uniprotkb:Thioredoxin domain-containing protein 14(gene name synonym)|uniprotkb:TXNDC14(gene name synonym)|uniprotkb:Cell proliferation-inducing gene 26 protein(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:Q15629	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:B4E0K2|ensembl:ENSP00000262213.2|intact:EBI-1788852|uniprotkb:Q15629	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:tram1_human(display_short)|psi-mi:Translocating chain-associated membrane protein 1(display_long)|uniprotkb:TRAM1(gene name)|uniprotkb:TRAM(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:Q96IX5	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:B2R4N2|uniprotkb:D3DR92|ensembl:ENSP00000311245.3|ensembl:ENSP00000337705.4|ensembl:ENSP00000358826.1|ensembl:ENSP00000358830.1|ensembl:ENSP00000358840.1|intact:EBI-954033|uniprotkb:Q96IX5	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:atpmk_human(display_short)|psi-mi:"ATP synthase F(0) complex subunit k, mitochondrial"(display_long)|uniprotkb:ATP5MK(gene name)|uniprotkb:PD04912(orf name)|uniprotkb:Up-regulated during skeletal muscle growth protein 5(gene name synonym)|uniprotkb:USMG5(gene name synonym)|uniprotkb:HCVFTP2(gene name synonym)|uniprotkb:HCV F-transactivated protein 2(gene name synonym)|uniprotkb:Diabetes-associated protein in insulin-sensitive tissues(gene name synonym)|uniprotkb:DAPIT(gene name synonym)|uniprotkb:ATP5MD(gene name synonym)|uniprotkb:ATP synthase membrane subunit DAPIT, mitochondrial(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:Q5BJH7	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:H7BXS8|uniprotkb:Q5JPC2|uniprotkb:Q8WY70|uniprotkb:Q96C02|uniprotkb:Q96IC4|ensembl:ENSP00000343435.5|intact:EBI-11288011|uniprotkb:Q5BJH7	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:yif1b_human(display_short)|psi-mi:Protein YIF1B(display_long)|uniprotkb:YIF1B(gene name)|uniprotkb:UNQ3073/PRO9905(orf name)|uniprotkb:PP4519(orf name)|uniprotkb:YIP1-interacting factor homolog B(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:O75947	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:Q9H3J4|uniprotkb:B2R5L6|ensembl:ENSP00000301587.4|intact:EBI-724024|uniprotkb:O75947	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:atp5h_human(display_short)|psi-mi:ATP synthase peripheral stalk subunit d, mitochondrial(display_long)|uniprotkb:ATP5PD(gene name)|uniprotkb:My032(orf name)|uniprotkb:ATP5H(gene name synonym)|uniprotkb:ATP synthase peripheral stalk subunit d(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:P00846	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:Q34772|uniprotkb:Q5S8W5|uniprotkb:Q5S9E7|uniprotkb:Q5S9I6|uniprotkb:Q5SA31|uniprotkb:Q6RPB7|uniprotkb:Q6VHC0|uniprotkb:Q6VHE0|uniprotkb:Q6WQF4|uniprotkb:Q7YCC1|uniprotkb:Q7YCF8|uniprotkb:Q7YCG1|uniprotkb:Q85KU8|uniprotkb:Q85KX1|uniprotkb:Q85L05|uniprotkb:Q8HNQ4|uniprotkb:Q8HNQ8|uniprotkb:Q8WCX6|uniprotkb:Q9B2U5|uniprotkb:Q9B2Z2|ensembl:ENSP00000354632.2|intact:EBI-1389380|uniprotkb:P00846	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:atp6_human(display_short)|psi-mi:"ATP synthase F(0) complex subunit a"(display_long)|uniprotkb:MT-ATP6(gene name)|uniprotkb:"Proton-conducting channel, ATP synthase F(0) complex subunit a"(gene name synonym)|uniprotkb:F-ATPase protein 6(gene name synonym)|uniprotkb:MTATP6(gene name synonym)|uniprotkb:ATPASE6(gene name synonym)|uniprotkb:ATP6(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:O75110	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:Q9NQK7|uniprotkb:Q6ZMF3|uniprotkb:Q5TFW9|uniprotkb:Q9NQK6|uniprotkb:Q5TFW5|uniprotkb:Q5TFW6|uniprotkb:E1P5Y3|uniprotkb:E1P5Y4|ensembl:ENSP00000342481.5|intact:EBI-2878108|uniprotkb:O75110	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:atp9a_human(display_short)|psi-mi:Probable phospholipid-transporting ATPase IIA(display_long)|uniprotkb:ATP9A(gene name)|uniprotkb:ATPase class II type 9A(gene name synonym)|uniprotkb:KIAA0611(gene name synonym)|uniprotkb:ATPIIA(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:Q96G23	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:Q9HD96|uniprotkb:Q9NW79|uniprotkb:D3DV06|uniprotkb:Q5SZE5|ensembl:ENSP00000271688.6|ensembl:ENSP00000357950.5|intact:EBI-1057080|uniprotkb:Q96G23	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:cers2_human(display_short)|psi-mi:Ceramide synthase 2(display_long)|uniprotkb:CERS2(gene name)|uniprotkb:Very-long-chain ceramide synthase CERS2(gene name synonym)|uniprotkb:Sphingosine N-acyltransferase CERS2(gene name synonym)|uniprotkb:LAG1 longevity assurance homolog 2(gene name synonym)|uniprotkb:LASS2(gene name synonym)|uniprotkb:SP260(gene name synonym)|uniprotkb:Tumor metastasis-suppressor gene 1 protein(gene name synonym)|uniprotkb:TMSG1(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:P08172	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:Q4VBK6|uniprotkb:Q9P1X9|ensembl:ENSP00000319984.5|ensembl:ENSP00000384401.1|ensembl:ENSP00000399745.2|ensembl:ENSP00000415386.1|ensembl:ENSP00000505686.1|intact:EBI-2624832|uniprotkb:P08172	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:acm2_human(display_short)|psi-mi:Muscarinic acetylcholine receptor M2(display_long)|uniprotkb:CHRM2(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:Q14332	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:Q0VG82|ensembl:ENSP00000323901.3|intact:EBI-6254477|uniprotkb:Q14332	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:fzd2_human(display_short)|psi-mi:Frizzled-2(display_long)|uniprotkb:FZD2(gene name)|uniprotkb:FzE2(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
uniprotkb:P06792	uniprotkb:O75084	intact:EBI-11724180|uniprotkb:P06792	uniprotkb:Q53S59|uniprotkb:O94816|uniprotkb:Q96B74|ensembl:ENSP00000286201.1|intact:EBI-746917|uniprotkb:O75084	psi-mi:ve5_hpv18(display_short)|psi-mi:Probable protein E5(display_long)|uniprotkb:E5(gene name)	psi-mi:fzd7_human(display_short)|psi-mi:Frizzled-7(display_long)|uniprotkb:FZD7(gene name)|uniprotkb:FzE3(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11724527|psi-mi:"MI:0471"|imex:IM-25307-624	intact-miscore:0.35
