# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:F5HC81	uniprotkb:P42773	uniprotkb:F5HC81|intact:EBI-14064228	uniprotkb:Q8TB83|ensembl:ENSP00000262662.1|ensembl:ENSP00000360826.3|ensembl:ENSP00000379452.1|intact:EBI-711290|uniprotkb:P42773	psi-mi:f5hc81_hhv8(display_short)|uniprotkb:ORF72(gene name)|uniprotkb:HHV8GK18_gp82(orf name)	psi-mi:cdn2c_human(display_short)|psi-mi:Cyclin-dependent kinase 4 inhibitor C(display_long)|uniprotkb:CDKN2C(gene name)|uniprotkb:p18-INK6(gene name synonym)|uniprotkb:Cyclin-dependent kinase 6 inhibitor(gene name synonym)|uniprotkb:p18-INK4c(gene name synonym)|uniprotkb:Cdkn6(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14064226|imex:IM-26114-139	intact-miscore:0.35
uniprotkb:F5HC81	uniprotkb:Q00526	uniprotkb:F5HC81|intact:EBI-14064228	ensembl:ENSP00000400088.1|ensembl:ENSP00000410561.1|intact:EBI-1245761|uniprotkb:Q00526	psi-mi:f5hc81_hhv8(display_short)|uniprotkb:ORF72(gene name)|uniprotkb:HHV8GK18_gp82(orf name)	psi-mi:cdk3_human(display_short)|psi-mi:Cyclin-dependent kinase 3(display_long)|uniprotkb:CDK3(gene name)|uniprotkb:CDKN3(gene name synonym)|uniprotkb:Cell division protein kinase 3(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14064226|imex:IM-26114-139	intact-miscore:0.35
uniprotkb:O40948	uniprotkb:Q68D85	intact:EBI-14061788|uniprotkb:O40948	uniprotkb:Q7Z3M6|ensembl:ENSP00000341637.4|ensembl:ENSP00000434394.1|intact:EBI-14061804|uniprotkb:Q68D85	psi-mi:o40948_hhv8(display_short)|uniprotkb:HHV8GK18_gp83(orf name)|uniprotkb:K14(gene name)	psi-mi:nr3l1_human(display_short)|psi-mi:Natural cytotoxicity triggering receptor 3 ligand 1(display_long)|uniprotkb:NCR3LG1(gene name)|uniprotkb:B7H6(gene name synonym)|uniprotkb:B7 homolog 6(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14061786|imex:IM-26114-85	intact-miscore:0.35
uniprotkb:O40948	uniprotkb:Q6P587	intact:EBI-14061788|uniprotkb:O40948	uniprotkb:Q6FIC7|uniprotkb:Q96RY1|uniprotkb:Q9H0N6|uniprotkb:B1AK41|uniprotkb:B1AK40|ensembl:ENSP00000398053.3|intact:EBI-597013|uniprotkb:Q6P587	psi-mi:o40948_hhv8(display_short)|uniprotkb:HHV8GK18_gp83(orf name)|uniprotkb:K14(gene name)	psi-mi:fahd1_human(display_short)|psi-mi:Oxaloacetate tautomerase FAHD1, mitochondrial(display_long)|uniprotkb:C16orf36(gene name synonym)|uniprotkb:Fumarylacetoacetate hydrolase domain-containing protein 1(gene name synonym)|uniprotkb:YISKL(gene name synonym)|uniprotkb:YisK-like protein(gene name synonym)|uniprotkb:Acylpyruvase FAHD1(gene name synonym)|uniprotkb:Oxaloacetate decarboxylase(gene name synonym)|uniprotkb:FAHD1(gene name)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14061786|imex:IM-26114-85	intact-miscore:0.35
uniprotkb:O40948	uniprotkb:O43615	intact:EBI-14061788|uniprotkb:O40948	uniprotkb:Q8N193|uniprotkb:A8K0R9|uniprotkb:D6W664|ensembl:ENSP00000270538.2|intact:EBI-861737|uniprotkb:O43615	psi-mi:o40948_hhv8(display_short)|uniprotkb:HHV8GK18_gp83(orf name)|uniprotkb:K14(gene name)	psi-mi:tim44_human(display_short)|psi-mi:Mitochondrial import inner membrane translocase subunit TIM44(display_long)|uniprotkb:TIMM44(gene name)|uniprotkb:TIM44(gene name synonym)|uniprotkb:MIMT44(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14061786|imex:IM-26114-85	intact-miscore:0.35
uniprotkb:P88968	uniprotkb:Q9H4L4	uniprotkb:P88968|intact:EBI-14061893|uniprotkb:Q2HRC2	uniprotkb:Q96PS4|uniprotkb:Q66K15|uniprotkb:Q86VS7|uniprotkb:Q9Y3W9|ensembl:ENSP00000314029.8|intact:EBI-2880236|uniprotkb:Q9H4L4	psi-mi:p88968_hhv8(display_short)|uniprotkb:BCK(gene name)|uniprotkb:HHV8GK18_gp15(orf name)|uniprotkb:K4.1(gene name synonym)	psi-mi:senp3_human(display_short)|psi-mi:Sentrin-specific protease 3(display_long)|uniprotkb:SENP3(gene name)|uniprotkb:Sentrin/SUMO-specific protease SENP3(gene name synonym)|uniprotkb:SUMO-1-specific protease 3(gene name synonym)|uniprotkb:SUSP3(gene name synonym)|uniprotkb:SSP3(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14061891|imex:IM-26114-5	intact-miscore:0.35
uniprotkb:F5H9K4	uniprotkb:Q7Z6M1	uniprotkb:F5H9K4|intact:EBI-14061993	uniprotkb:Q69YR2|uniprotkb:Q86Y76|uniprotkb:Q9BWB1|uniprotkb:Q6IBG7|uniprotkb:Q6P092|uniprotkb:O00568|uniprotkb:Q6FHA4|uniprotkb:A8K403|intact:EBI-28977166|ensembl:ENSP00000362639.3|ensembl:ENSP00000377683.4|intact:EBI-3914588|uniprotkb:Q7Z6M1	psi-mi:f5h9k4_hhv8(display_short)|uniprotkb:K5(gene name)|uniprotkb:HHV8GK18_gp16(orf name)	psi-mi:rabek_human(display_short)|psi-mi:Rab9 effector protein with kelch motifs(display_long)|uniprotkb:RABEPK(gene name)|uniprotkb:p40(gene name synonym)|uniprotkb:40 kDa Rab9 effector protein(gene name synonym)|uniprotkb:RAB9P40(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14061991|imex:IM-26114-149	intact-miscore:0.35
uniprotkb:O36551	uniprotkb:Q9BRQ6	uniprotkb:Q2HR81|intact:MINT-2824596|intact:EBI-7922178|uniprotkb:O36551	uniprotkb:D6R9U0|uniprotkb:D6RIB4|uniprotkb:H8Y0Y7|ensembl:ENSP00000290913.3|intact:EBI-2557895|uniprotkb:Q9BRQ6	psi-mi:o36551_hhv8(display_short)|uniprotkb:HHV8GK18_gp55(orf name)|uniprotkb:K8.1(gene name)	psi-mi:mic25_human(display_short)|psi-mi:MICOS complex subunit MIC25(display_long)|uniprotkb:CHCHD6(gene name)|uniprotkb:MIC25(gene name synonym)|uniprotkb:Coiled-coil-helix-coiled-coil-helix domain-containing protein 6(gene name synonym)|uniprotkb:Coiled-coil-helix cristae morphology protein 1(gene name synonym)|uniprotkb:CHCM1(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062552|imex:IM-26114-47	intact-miscore:0.35
uniprotkb:O36551	uniprotkb:O96000	uniprotkb:Q2HR81|intact:MINT-2824596|intact:EBI-7922178|uniprotkb:O36551	uniprotkb:Q96II6|ensembl:ENSP00000268668.6|ensembl:ENSP00000517571.1|intact:EBI-1246371|uniprotkb:O96000	psi-mi:o36551_hhv8(display_short)|uniprotkb:HHV8GK18_gp55(orf name)|uniprotkb:K8.1(gene name)	psi-mi:nduba_human(display_short)|psi-mi:NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10(display_long)|uniprotkb:NDUFB10(gene name)|uniprotkb:Complex I-PDSW(gene name synonym)|uniprotkb:NADH-ubiquinone oxidoreductase PDSW subunit(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062552|imex:IM-26114-47	intact-miscore:0.35
uniprotkb:O36551	uniprotkb:Q86T03	uniprotkb:Q2HR81|intact:MINT-2824596|intact:EBI-7922178|uniprotkb:O36551	uniprotkb:B2RA35|uniprotkb:Q86U09|uniprotkb:Q8WUC0|uniprotkb:Q9BU67|uniprotkb:Q9NSU8|ensembl:ENSP00000250489.4|ensembl:ENSP00000517357.1|intact:EBI-6164623|uniprotkb:Q86T03	psi-mi:o36551_hhv8(display_short)|uniprotkb:HHV8GK18_gp55(orf name)|uniprotkb:K8.1(gene name)	psi-mi:pp4p1_human(display_short)|psi-mi:Type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase(display_long)|uniprotkb:PIP4P1(gene name)|uniprotkb:Transmembrane protein 55B(gene name synonym)|uniprotkb:TMEM55B(gene name synonym)|uniprotkb:PtdIns-4,5-P2 4-Ptase I(gene name synonym)|uniprotkb:C14orf9(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062552|imex:IM-26114-47	intact-miscore:0.35
uniprotkb:O36551	uniprotkb:Q9Y2R0	uniprotkb:Q2HR81|intact:MINT-2824596|intact:EBI-7922178|uniprotkb:O36551	uniprotkb:A8K498|ensembl:ENSP00000354762.5|intact:EBI-6570446|uniprotkb:Q9Y2R0	psi-mi:o36551_hhv8(display_short)|uniprotkb:HHV8GK18_gp55(orf name)|uniprotkb:K8.1(gene name)	psi-mi:coa3_human(display_short)|psi-mi:Cytochrome c oxidase assembly factor 3 homolog, mitochondrial(display_long)|uniprotkb:COA3(gene name)|uniprotkb:Mitochondrial translation regulation assembly intermediate of cytochrome c oxidase protein of 12 kDa(gene name synonym)|uniprotkb:Coiled-coil domain-containing protein 56(gene name synonym)|uniprotkb:MITRAC12(gene name synonym)|uniprotkb:CCDC56(gene name synonym)|uniprotkb:HSPC009(orf name)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062552|imex:IM-26114-47	intact-miscore:0.35
uniprotkb:Q76RI8	uniprotkb:Q9H4A5	uniprotkb:Q76RI8|intact:EBI-14062763|uniprotkb:Q2HRB7	uniprotkb:B7Z6N3|uniprotkb:B1AN09|uniprotkb:Q9NVK0|ensembl:ENSP00000271732.3|intact:EBI-4403434|uniprotkb:Q9H4A5	psi-mi:q76ri8_hhv8(display_short)|uniprotkb:orf16(gene name)|uniprotkb:HHV8GK18_gp19(orf name)	psi-mi:glp3l_human(display_short)|psi-mi:Golgi phosphoprotein 3-like(display_long)|uniprotkb:GOLPH3L(gene name)|uniprotkb:GPP34-related protein(gene name synonym)|uniprotkb:GPP34R(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062761|imex:IM-26114-129	intact-miscore:0.35
uniprotkb:E5LBT9	uniprotkb:Q9UIL1	uniprotkb:E5LBT9|intact:EBI-14033452	uniprotkb:Q7L2Y0|uniprotkb:Q9BZB2|uniprotkb:Q96JY9|uniprotkb:Q7Z4P2|uniprotkb:B7WPH7|uniprotkb:Q6P5T9|intact:EBI-2812448|uniprotkb:D3DNY7|uniprotkb:E9PB65|intact:EBI-2686537|uniprotkb:Q9UIL1	psi-mi:e5lbt9_hhv8(display_short)|psi-mi:Capsid scaffolding protein(display_long)|uniprotkb:orf17(gene name)|uniprotkb:HHV8GK18_gp20(orf name)|uniprotkb:Protease precursor(gene name synonym)	psi-mi:scoc_human(display_short)|psi-mi:Short coiled-coil protein(display_long)|uniprotkb:SCOC(gene name)|uniprotkb:HRIHFB2072(orf name)|uniprotkb:SCOCO(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062785|imex:IM-26114-29	intact-miscore:0.35
uniprotkb:Q76S40	uniprotkb:Q66LE6	uniprotkb:Q76S40|intact:EBI-14032793	uniprotkb:A8KAK0|uniprotkb:Q5SQJ2|uniprotkb:Q9P1Y7|intact:EBI-2556023|ensembl:ENSP00000399970.2|intact:EBI-717262|uniprotkb:Q66LE6	psi-mi:q76s40_hhv8(display_short)|psi-mi:dihydrofolate reductase(display_long)|uniprotkb:ORF2(gene name)|uniprotkb:HHV8GK18_gp09(orf name)	psi-mi:2abd_human(display_short)|psi-mi:Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform(display_long)|uniprotkb:PPP2R2D(gene name)|uniprotkb:PP2A subunit B isoform R2-delta(gene name synonym)|uniprotkb:PP2A subunit B isoform delta(gene name synonym)|uniprotkb:PP2A subunit B isoform B55-delta(gene name synonym)|uniprotkb:PP2A subunit B isoform PR55-delta(gene name synonym)|uniprotkb:KIAA1541(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062817|imex:IM-26114-65	intact-miscore:0.5
uniprotkb:Q76S40	uniprotkb:Q96C92	uniprotkb:Q76S40|intact:EBI-14032793	uniprotkb:A6NCP1|uniprotkb:O60525|uniprotkb:Q5SXN1|uniprotkb:Q5SXN2|uniprotkb:Q5SXN3|uniprotkb:Q5SXN4|uniprotkb:Q5SXN8|uniprotkb:Q9NVY5|uniprotkb:Q6V704|ensembl:ENSP00000349929.3|intact:EBI-717093|uniprotkb:Q96C92	psi-mi:q76s40_hhv8(display_short)|psi-mi:dihydrofolate reductase(display_long)|uniprotkb:ORF2(gene name)|uniprotkb:HHV8GK18_gp09(orf name)	psi-mi:entr1_human(display_short)|psi-mi:Endosome-associated-trafficking regulator 1(display_long)|uniprotkb:ENTR1(gene name)|uniprotkb:Serologically defined colon cancer antigen 3(gene name synonym)|uniprotkb:SDCCAG3(gene name synonym)|uniprotkb:Antigen NY-CO-3(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062817|imex:IM-26114-65	intact-miscore:0.35
uniprotkb:Q76S40	uniprotkb:Q9H5V9	uniprotkb:Q76S40|intact:EBI-14032793	uniprotkb:A8MPX7|uniprotkb:B4DQN2|uniprotkb:F5GWL7|uniprotkb:O43351|uniprotkb:D3DWH9|ensembl:ENSP00000494123.2|intact:EBI-1053419|uniprotkb:Q9H5V9	psi-mi:q76s40_hhv8(display_short)|psi-mi:dihydrofolate reductase(display_long)|uniprotkb:ORF2(gene name)|uniprotkb:HHV8GK18_gp09(orf name)	psi-mi:steep_human(display_short)|psi-mi:STING ER exit protein(display_long)|uniprotkb:STEEP1(gene name)|uniprotkb:CXorf56(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062817|imex:IM-26114-65	intact-miscore:0.35
uniprotkb:Q98138	uniprotkb:Q92791	uniprotkb:Q2HRA5|intact:EBI-2608669|uniprotkb:Q98138	uniprotkb:Q53GI6|uniprotkb:Q9H4F6|ensembl:ENSP00000347649.2|ensembl:ENSP00000377505.1|intact:EBI-13943414|uniprotkb:Q92791	psi-mi:q98138_hhv8(display_short)|uniprotkb:HHV8GK18_gp31(orf name)|uniprotkb:ORF27(gene name)	psi-mi:sc65_human(display_short)|psi-mi:Endoplasmic reticulum protein SC65(display_long)|uniprotkb:P3H4(gene name)|uniprotkb:Synaptonemal complex protein SC65(gene name synonym)|uniprotkb:SC65(gene name synonym)|uniprotkb:Prolyl 3-hydroxylase family member 4(gene name synonym)|uniprotkb:Nucleolar autoantigen No55(gene name synonym)|uniprotkb:NOL55(gene name synonym)|uniprotkb:Leprecan-like protein 4(gene name synonym)|uniprotkb:LEPREL4(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063269|imex:IM-26114-131	intact-miscore:0.35
uniprotkb:Q76RH5	uniprotkb:Q9NPF4	uniprotkb:Q76RH5|intact:EBI-14063333|uniprotkb:Q2HR97	uniprotkb:Q6IAC3|ensembl:ENSP00000206542.4|ensembl:ENSP00000517336.1|intact:EBI-1056510|uniprotkb:Q9NPF4	psi-mi:q76rh5_hhv8(display_short)|uniprotkb:ORF35(gene name)|uniprotkb:HHV8GK18_gp39(orf name)	psi-mi:osgep_human(display_short)|psi-mi:tRNA N6-adenosine threonylcarbamoyltransferase(display_long)|uniprotkb:OSGEP(gene name)|uniprotkb:N6-L-threonylcarbamoyladenine synthase(gene name synonym)|uniprotkb:tRNA threonylcarbamoyladenosine biosynthesis protein OSGEP(gene name synonym)|uniprotkb:O-sialoglycoprotein endopeptidase(gene name synonym)|uniprotkb:GCPL1(gene name synonym)|uniprotkb:"t(6)A37 threonylcarbamoyladenosine biosynthesis protein OSGEP"(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063331|imex:IM-26114-53	intact-miscore:0.35
uniprotkb:Q76RH4	uniprotkb:Q9Y2Z4	uniprotkb:Q2HR96|intact:EBI-14063350|uniprotkb:Q76RH4	uniprotkb:Q9H817|uniprotkb:D3DUW8|ensembl:ENSP00000320658.8|intact:EBI-1049286|uniprotkb:Q9Y2Z4	psi-mi:q76rh4_hhv8(display_short)|uniprotkb:HHV8GK18_gp40(orf name)|uniprotkb:ORF36(gene name)	psi-mi:syym_human(display_short)|psi-mi:Tyrosine--tRNA ligase, mitochondrial(display_long)|uniprotkb:YARS2(gene name)|uniprotkb:CGI-04(orf name)|uniprotkb:Tyrosyl-tRNA synthetase(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063348|imex:IM-26114-33	intact-miscore:0.35
uniprotkb:D0UZP9	uniprotkb:Q96PZ0	uniprotkb:D0UZP9|intact:EBI-14063380	uniprotkb:Q75MG4|uniprotkb:Q9NX19|ensembl:ENSP00000348722.2|ensembl:ENSP00000417402.1|intact:EBI-1052964|uniprotkb:Q96PZ0	psi-mi:d0uzp9_hhv8(display_short)|uniprotkb:ORF37(gene name)|uniprotkb:HHV8GK18_gp41(orf name)	psi-mi:pus7_human(display_short)|psi-mi:Pseudouridylate synthase 7 homolog(display_long)|uniprotkb:PUS7(gene name)|uniprotkb:KIAA1897(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063378|imex:IM-26114-155	intact-miscore:0.35
uniprotkb:D0UZP9	uniprotkb:Q9H7B2	uniprotkb:D0UZP9|intact:EBI-14063380	uniprotkb:Q8N4A1|uniprotkb:Q5VXN1|ensembl:ENSP00000402338.2|intact:EBI-1051960|uniprotkb:Q9H7B2	psi-mi:d0uzp9_hhv8(display_short)|uniprotkb:ORF37(gene name)|uniprotkb:HHV8GK18_gp41(orf name)	psi-mi:rpf2_human(display_short)|psi-mi:Ribosome production factor 2 homolog(display_long)|uniprotkb:RPF2(gene name)|uniprotkb:Brix domain-containing protein 1(gene name synonym)|uniprotkb:Ribosome biogenesis protein RPF2 homolog(gene name synonym)|uniprotkb:BXDC1(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063378|imex:IM-26114-155	intact-miscore:0.35
uniprotkb:Q76RH3	uniprotkb:Q96MW5	uniprotkb:Q76RH3|intact:EBI-14033513|uniprotkb:Q2HR94	uniprotkb:Q8WVV6|uniprotkb:Q9H6F8|uniprotkb:Q0VAK2|ensembl:ENSP00000305459.6|intact:EBI-720875|uniprotkb:Q96MW5	psi-mi:q76rh3_hhv8(display_short)|psi-mi:Cytoplasmic envelopment protein 3(display_long)|uniprotkb:ORF38(gene name)|uniprotkb:HHV8GK18_gp42(orf name)	psi-mi:cog8_human(display_short)|psi-mi:Conserved oligomeric Golgi complex subunit 8(display_long)|uniprotkb:COG8(gene name)|uniprotkb:Component of oligomeric Golgi complex 8(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063426|imex:IM-26114-71	intact-miscore:0.35
uniprotkb:F5HFG5	uniprotkb:Q06136	intact:EBI-14063446|uniprotkb:F5HFG5	uniprotkb:B2R5Y1|uniprotkb:B4DMX0|ensembl:ENSP00000494352.1|intact:EBI-3909166|uniprotkb:Q06136	psi-mi:f5hfg5_hhv8(display_short)|uniprotkb:HHV8GK18_gp02(orf name)|uniprotkb:orf4(gene name)	psi-mi:kdsr_human(display_short)|psi-mi:3-ketodihydrosphingosine reductase(display_long)|uniprotkb:KDSR(gene name)|uniprotkb:Short chain dehydrogenase/reductase family 35C member 1(gene name synonym)|uniprotkb:SDR35C1(gene name synonym)|uniprotkb:Follicular variant translocation protein 1(gene name synonym)|uniprotkb:3-dehydrosphinganine reductase(gene name synonym)|uniprotkb:FVT1(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063444|imex:IM-26114-55	intact-miscore:0.35
