# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P03225	uniprotkb:Q96N66	uniprotkb:Q777C4|intact:EBI-2621153|uniprotkb:P03225	uniprotkb:A9C4B6|uniprotkb:B0V3I5|uniprotkb:B4DQ87|uniprotkb:Q05DF0|uniprotkb:Q7L5N2|uniprotkb:Q99908|uniprotkb:Q9BPV2|uniprotkb:Q9BRE9|ensembl:ENSP00000245615.1|ensembl:ENSP00000478041.1|ensembl:ENSP00000478088.1|ensembl:ENSP00000478965.1|ensembl:ENSP00000481455.1|ensembl:ENSP00000482252.1|ensembl:ENSP00000482625.1|ensembl:ENSP00000484199.1|ensembl:ENSP00000484933.1|ensembl:ENSP00000484954.1|intact:EBI-6116499|uniprotkb:Q96N66	psi-mi:bdlf2_ebvb9(display_short)|psi-mi:Protein BDLF2(display_long)|uniprotkb:BDLF2(orf name)	psi-mi:mboa7_human(display_short)|psi-mi:Membrane-bound acylglycerophosphatidylinositol O-acyltransferase MBOAT7(display_long)|uniprotkb:MBOAT7(gene name)|uniprotkb:Lysophospholipid acyltransferase 7(gene name synonym)|uniprotkb:Membrane-bound O-acyltransferase domain-containing protein 7(gene name synonym)|uniprotkb:Lysophosphatidylinositol acyltransferase(gene name synonym)|uniprotkb:Leukocyte receptor cluster member 4(gene name synonym)|uniprotkb:Bladder and breast carcinoma-overexpressed gene 1 protein(gene name synonym)|uniprotkb:1-acylglycerophosphatidylinositol O-acyltransferase(gene name synonym)|uniprotkb:OACT7(gene name synonym)|uniprotkb:LENG4(gene name synonym)|uniprotkb:BB1(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11722220|psi-mi:"MI:0471"|imex:IM-25307-569	intact-miscore:0.35
uniprotkb:P03225	uniprotkb:P13489	uniprotkb:Q777C4|intact:EBI-2621153|uniprotkb:P03225	uniprotkb:Q8IZK8|uniprotkb:Q96FD7|uniprotkb:Q9BQ80|uniprotkb:Q9UDK6|ensembl:ENSP00000346402.2|ensembl:ENSP00000348515.5|ensembl:ENSP00000380729.3|ensembl:ENSP00000380738.1|ensembl:ENSP00000380739.2|ensembl:ENSP00000416589.2|ensembl:ENSP00000433999.1|ensembl:ENSP00000435594.1|ensembl:ENSP00000478664.1|ensembl:ENSP00000479004.1|ensembl:ENSP00000479966.1|ensembl:ENSP00000480036.1|ensembl:ENSP00000484572.1|ensembl:ENSP00000487753.1|ensembl:ENSP00000487940.1|ensembl:ENSP00000488734.1|intact:EBI-1237106|uniprotkb:P13489	psi-mi:bdlf2_ebvb9(display_short)|psi-mi:Protein BDLF2(display_long)|uniprotkb:BDLF2(orf name)	psi-mi:rini_human(display_short)|psi-mi:Ribonuclease inhibitor(display_long)|uniprotkb:RNH1(gene name)|uniprotkb:Placental ribonuclease inhibitor(gene name synonym)|uniprotkb:Ribonuclease/angiogenin inhibitor 1(gene name synonym)|uniprotkb:RNH(gene name synonym)|uniprotkb:PRI(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11722220|psi-mi:"MI:0471"|imex:IM-25307-569	intact-miscore:0.35
uniprotkb:Q8AZJ3	uniprotkb:P30530	uniprotkb:Q04362|intact:EBI-11734100|uniprotkb:Q8AZJ3	uniprotkb:Q9UD27|uniprotkb:Q8N5L2|ensembl:ENSP00000301178.3|intact:EBI-2850927|uniprotkb:P30530	psi-mi:bnl2b_ebvb9(display_short)|psi-mi:Uncharacterized protein BNLF2b(display_long)|uniprotkb:BNLF2b(orf name)	psi-mi:ufo_human(display_short)|psi-mi:Tyrosine-protein kinase receptor UFO(display_long)|uniprotkb:AXL(gene name)|uniprotkb:AXL oncogene(gene name synonym)|uniprotkb:UFO(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11734105|psi-mi:"MI:0471"|imex:IM-25307-625	intact-miscore:0.35
uniprotkb:Q8AZJ3	uniprotkb:Q63ZY3	uniprotkb:Q04362|intact:EBI-11734100|uniprotkb:Q8AZJ3	uniprotkb:Q9H8S4|uniprotkb:Q6GUF5|uniprotkb:Q9NUP0|uniprotkb:Q3KQZ3|uniprotkb:B0I1P4|uniprotkb:Q9P210|ensembl:ENSP00000465650.1|intact:EBI-2556193|uniprotkb:Q63ZY3	psi-mi:bnl2b_ebvb9(display_short)|psi-mi:Uncharacterized protein BNLF2b(display_long)|uniprotkb:BNLF2b(orf name)	psi-mi:kank2_human(display_short)|psi-mi:KN motif and ankyrin repeat domain-containing protein 2(display_long)|uniprotkb:KANK2(gene name)|uniprotkb:Matrix-remodeling-associated protein 3(gene name synonym)|uniprotkb:SRC-1-interacting protein(gene name synonym)|uniprotkb:Ankyrin repeat domain-containing protein 25(gene name synonym)|uniprotkb:SIP(gene name synonym)|uniprotkb:MXRA3(gene name synonym)|uniprotkb:KIAA1518(gene name synonym)|uniprotkb:ANKRD25(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11734105|psi-mi:"MI:0471"|imex:IM-25307-625	intact-miscore:0.35
uniprotkb:Q8AZJ3	uniprotkb:Q7Z4F1	uniprotkb:Q04362|intact:EBI-11734100|uniprotkb:Q8AZJ3	uniprotkb:Q8NCZ4|uniprotkb:Q9HC42|uniprotkb:O95882|uniprotkb:Q14CK7|uniprotkb:Q9UG33|uniprotkb:Q86T02|uniprotkb:A8K4R5|uniprotkb:D3DS31|ensembl:ENSP00000352601.4|intact:EBI-2830349|uniprotkb:Q7Z4F1	psi-mi:bnl2b_ebvb9(display_short)|psi-mi:Uncharacterized protein BNLF2b(display_long)|uniprotkb:BNLF2b(orf name)	psi-mi:lrp10_human(display_short)|psi-mi:Low-density lipoprotein receptor-related protein 10(display_long)|uniprotkb:LRP10(gene name)|uniprotkb:UNQ389/PRO724(orf name)|uniprotkb:SP220(orf name)|uniprotkb:MSTP087(orf name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11734105|psi-mi:"MI:0471"|imex:IM-25307-625	intact-miscore:0.35
uniprotkb:Q8AZJ3	uniprotkb:P22694	uniprotkb:Q04362|intact:EBI-11734100|uniprotkb:Q8AZJ3	uniprotkb:Q59GC0|uniprotkb:Q5BNF2|uniprotkb:Q8IYR5|uniprotkb:Q14VH1|uniprotkb:Q5BNF3|uniprotkb:Q96B09|uniprotkb:Q8IZQ0|uniprotkb:Q5BNE9|uniprotkb:B4E2Q1|uniprotkb:Q7Z3M1|uniprotkb:Q5BNF1|uniprotkb:Q5CZ92|uniprotkb:Q5T1K3|uniprotkb:Q5BNF0|uniprotkb:B4DKB0|uniprotkb:B1APG4|ensembl:ENSP00000359723.2|intact:EBI-2679622|uniprotkb:P22694	psi-mi:bnl2b_ebvb9(display_short)|psi-mi:Uncharacterized protein BNLF2b(display_long)|uniprotkb:BNLF2b(orf name)	psi-mi:kapcb_human(display_short)|psi-mi:cAMP-dependent protein kinase catalytic subunit beta(display_long)|uniprotkb:Prkacb(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11734105|psi-mi:"MI:0471"|imex:IM-25307-625	intact-miscore:0.35
uniprotkb:Q8AZJ3	uniprotkb:P07093	uniprotkb:Q04362|intact:EBI-11734100|uniprotkb:Q8AZJ3	ensembl:ENSP00000258405.4|uniprotkb:Q5D0C4|uniprotkb:B2R6A4|uniprotkb:Q53S15|uniprotkb:B4DIF2|intact:EBI-10195168|uniprotkb:P07093	psi-mi:bnl2b_ebvb9(display_short)|psi-mi:Uncharacterized protein BNLF2b(display_long)|uniprotkb:BNLF2b(orf name)	psi-mi:gdn_human(display_short)|psi-mi:Glia-derived nexin(display_long)|uniprotkb:SERPINE2(gene name)|uniprotkb:Serpin E2(gene name synonym)|uniprotkb:Protease nexin I(gene name synonym)|uniprotkb:Protease nexin 1(gene name synonym)|uniprotkb:Peptidase inhibitor 7(gene name synonym)|uniprotkb:PN1(gene name synonym)|uniprotkb:PI7(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11734105|psi-mi:"MI:0471"|imex:IM-25307-625	intact-miscore:0.35
uniprotkb:P0C739	uniprotkb:P48047	uniprotkb:Q04361|uniprotkb:Q8AZJ2|intact:EBI-9346744|uniprotkb:P0C739	uniprotkb:Q5U042|uniprotkb:Q6IBI2|uniprotkb:B2R4E2|ensembl:ENSP00000290299.2|intact:EBI-355815|uniprotkb:P48047	psi-mi:bnl2a_ebvb9(display_short)|psi-mi:Protein BNLF2a(display_long)|uniprotkb:BNLF2a(orf name)	psi-mi:atpo_human(display_short)|psi-mi:ATP synthase peripheral stalk subunit OSCP, mitochondrial(display_long)|uniprotkb:ATP5PO(gene name)|uniprotkb:ATP synthase subunit O(gene name synonym)|uniprotkb:Oligomycin sensitivity conferral protein(gene name synonym)|uniprotkb:ATPO(gene name synonym)|uniprotkb:ATP5O(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725101|psi-mi:"MI:0471"|imex:IM-25307-587	intact-miscore:0.35
uniprotkb:P0C739	uniprotkb:P30530	uniprotkb:Q04361|uniprotkb:Q8AZJ2|intact:EBI-9346744|uniprotkb:P0C739	uniprotkb:Q9UD27|uniprotkb:Q8N5L2|ensembl:ENSP00000301178.3|intact:EBI-2850927|uniprotkb:P30530	psi-mi:bnl2a_ebvb9(display_short)|psi-mi:Protein BNLF2a(display_long)|uniprotkb:BNLF2a(orf name)	psi-mi:ufo_human(display_short)|psi-mi:Tyrosine-protein kinase receptor UFO(display_long)|uniprotkb:AXL(gene name)|uniprotkb:AXL oncogene(gene name synonym)|uniprotkb:UFO(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725101|psi-mi:"MI:0471"|imex:IM-25307-587	intact-miscore:0.35
uniprotkb:P0C739	uniprotkb:Q9Y5Z0	uniprotkb:Q04361|uniprotkb:Q8AZJ2|intact:EBI-9346744|uniprotkb:P0C739	uniprotkb:A8K7P1|uniprotkb:Q5DIH8|uniprotkb:Q8N2D4|uniprotkb:Q9H2V8|uniprotkb:Q9NZL1|uniprotkb:Q9NZL2|uniprotkb:Q9UJT6|ensembl:ENSP00000332979.6|intact:EBI-11282723|uniprotkb:Q9Y5Z0	psi-mi:bnl2a_ebvb9(display_short)|psi-mi:Protein BNLF2a(display_long)|uniprotkb:BNLF2a(orf name)	psi-mi:bace2_human(display_short)|psi-mi:Beta-secretase 2(display_long)|uniprotkb:BACE2(gene name)|uniprotkb:UNQ418/PRO852(orf name)|uniprotkb:CDA13(orf name)|uniprotkb:Theta-secretase(gene name synonym)|uniprotkb:Membrane-associated aspartic protease 1(gene name synonym)|uniprotkb:Memapsin-1(gene name synonym)|uniprotkb:Down region aspartic protease(gene name synonym)|uniprotkb:Beta-site amyloid precursor protein cleaving enzyme 2(gene name synonym)|uniprotkb:Aspartyl protease 1(gene name synonym)|uniprotkb:Aspartic-like protease 56 kDa(gene name synonym)|uniprotkb:ASP21(gene name synonym)|uniprotkb:ALP56(gene name synonym)|uniprotkb:AEPLC(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725101|psi-mi:"MI:0471"|imex:IM-25307-587	intact-miscore:0.35
uniprotkb:P0C739	uniprotkb:O95817	uniprotkb:Q04361|uniprotkb:Q8AZJ2|intact:EBI-9346744|uniprotkb:P0C739	uniprotkb:Q3B763|uniprotkb:Q9NT20|uniprotkb:Q9P120|uniprotkb:A8K5L8|ensembl:ENSP00000358081.4|intact:EBI-747185|uniprotkb:O95817	psi-mi:bnl2a_ebvb9(display_short)|psi-mi:Protein BNLF2a(display_long)|uniprotkb:BNLF2a(orf name)	psi-mi:bag3_human(display_short)|psi-mi:BAG family molecular chaperone regulator 3(display_long)|uniprotkb:BAG3(gene name)|uniprotkb:BIS(gene name synonym)|uniprotkb:Docking protein CAIR-1(gene name synonym)|uniprotkb:Bcl-2-binding protein Bis(gene name synonym)|uniprotkb:Bcl-2-associated athanogene 3(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725101|psi-mi:"MI:0471"|imex:IM-25307-587	intact-miscore:0.35
uniprotkb:P0C739	uniprotkb:P51798	uniprotkb:Q04361|uniprotkb:Q8AZJ2|intact:EBI-9346744|uniprotkb:P0C739	uniprotkb:A6NEJ7|uniprotkb:A8K5T9|uniprotkb:Q9NYX5|ensembl:ENSP00000372193.4|uniprotkb:E9PDB9|uniprotkb:A8K7X1|uniprotkb:B3KPN3|intact:EBI-4402346|uniprotkb:P51798	psi-mi:bnl2a_ebvb9(display_short)|psi-mi:Protein BNLF2a(display_long)|uniprotkb:BNLF2a(orf name)	psi-mi:clcn7_human(display_short)|psi-mi:"H(+)/Cl(-) exchange transporter 7"(display_long)|uniprotkb:CLCN7(gene name)|uniprotkb:Chloride channel 7 alpha subunit(gene name synonym)|uniprotkb:Chloride channel protein 7(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725101|psi-mi:"MI:0471"|imex:IM-25307-587	intact-miscore:0.35
uniprotkb:P0C739	uniprotkb:P50416	uniprotkb:Q04361|uniprotkb:Q8AZJ2|intact:EBI-9346744|uniprotkb:P0C739	uniprotkb:Q9BWK0|uniprotkb:Q8TCU0|ensembl:ENSP00000265641.4|ensembl:ENSP00000446108.1|intact:EBI-2817330|uniprotkb:P50416	psi-mi:bnl2a_ebvb9(display_short)|psi-mi:Protein BNLF2a(display_long)|uniprotkb:BNLF2a(orf name)	psi-mi:cpt1a_human(display_short)|psi-mi:Carnitine O-palmitoyltransferase 1, liver isoform(display_long)|uniprotkb:CPT1A(gene name)|uniprotkb:Succinyltransferase CPT1A(gene name synonym)|uniprotkb:Carnitine palmitoyltransferase 1A(gene name synonym)|uniprotkb:Carnitine O-palmitoyltransferase I, liver isoform(gene name synonym)|uniprotkb:CPT1(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725101|psi-mi:"MI:0471"|imex:IM-25307-587	intact-miscore:0.35
uniprotkb:P0C739	uniprotkb:O94905	uniprotkb:Q04361|uniprotkb:Q8AZJ2|intact:EBI-9346744|uniprotkb:P0C739	uniprotkb:A0JLQ1|uniprotkb:A8K5S9|uniprotkb:B4DM38|uniprotkb:D3DSW0|uniprotkb:Q6NW21|uniprotkb:Q86VS6|uniprotkb:Q86W49|ensembl:ENSP00000428112.1|intact:EBI-4400770|uniprotkb:O94905	psi-mi:bnl2a_ebvb9(display_short)|psi-mi:Protein BNLF2a(display_long)|uniprotkb:BNLF2a(orf name)	psi-mi:erln2_human(display_short)|psi-mi:Erlin-2(display_long)|uniprotkb:Erlin2(gene name)|uniprotkb:UNQ2441/PRO5003/PRO9924(orf name)|uniprotkb:Stomatin-prohibitin-flotillin-HflC/K domain-containing protein 2(gene name synonym)|uniprotkb:Endoplasmic reticulum lipid raft-associated protein 2(gene name synonym)|uniprotkb:Spfh2(gene name synonym)|uniprotkb:C8orf2(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725101|psi-mi:"MI:0471"|imex:IM-25307-587	intact-miscore:0.35
uniprotkb:P0C739	uniprotkb:P25445	uniprotkb:Q04361|uniprotkb:Q8AZJ2|intact:EBI-9346744|uniprotkb:P0C739	uniprotkb:Q14292|uniprotkb:Q14293|uniprotkb:Q14294|uniprotkb:Q14295|uniprotkb:Q16652|uniprotkb:Q6SSE9|uniprotkb:Q5T9P1|uniprotkb:Q5T9P2|uniprotkb:A9UJX4|uniprotkb:B6VNV4|uniprotkb:Q5T9P3|ensembl:ENSP00000498466.1|intact:EBI-494743|uniprotkb:P25445	psi-mi:bnl2a_ebvb9(display_short)|psi-mi:Protein BNLF2a(display_long)|uniprotkb:BNLF2a(orf name)	psi-mi:tnr6_human(display_short)|psi-mi:Tumor necrosis factor receptor superfamily member 6(display_long)|uniprotkb:FAS(gene name)|uniprotkb:FAS1(gene name synonym)|uniprotkb:TNFRSF6(gene name synonym)|uniprotkb:APT1(gene name synonym)|uniprotkb:Apo-1 antigen(gene name synonym)|uniprotkb:Apoptosis-mediating surface antigen FAS(gene name synonym)|uniprotkb:FASLG receptor(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725101|psi-mi:"MI:0471"|imex:IM-25307-587	intact-miscore:0.35
uniprotkb:P0C739	uniprotkb:Q00341	uniprotkb:Q04361|uniprotkb:Q8AZJ2|intact:EBI-9346744|uniprotkb:P0C739	uniprotkb:Q9UCY3|uniprotkb:Q53QU2|uniprotkb:B4DTQ2|uniprotkb:E7EM71|intact:EBI-28974616|ensembl:ENSP00000312042.4|ensembl:ENSP00000375836.1|ensembl:ENSP00000375837.2|intact:EBI-1049478|uniprotkb:Q00341	psi-mi:bnl2a_ebvb9(display_short)|psi-mi:Protein BNLF2a(display_long)|uniprotkb:BNLF2a(orf name)	psi-mi:vigln_human(display_short)|psi-mi:Vigilin(display_long)|uniprotkb:HDLBP(gene name)|uniprotkb:VGL(gene name synonym)|uniprotkb:HBP(gene name synonym)|uniprotkb:High density lipoprotein-binding protein(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725101|psi-mi:"MI:0471"|imex:IM-25307-587	intact-miscore:0.35
uniprotkb:P0C739	uniprotkb:Q8TCT9	uniprotkb:Q04361|uniprotkb:Q8AZJ2|intact:EBI-9346744|uniprotkb:P0C739	uniprotkb:Q540H8|uniprotkb:Q5JWP2|uniprotkb:Q5JWP3|uniprotkb:Q5JWP4|uniprotkb:Q5JWP5|uniprotkb:Q7Z4F2|uniprotkb:Q86Y35|uniprotkb:Q95H87|uniprotkb:Q9H110|uniprotkb:Q9H111|uniprotkb:Q15K36|uniprotkb:B2RAY5|uniprotkb:E1P5L3|ensembl:ENSP00000343032.5|intact:EBI-347472|uniprotkb:Q8TCT9	psi-mi:bnl2a_ebvb9(display_short)|psi-mi:Protein BNLF2a(display_long)|uniprotkb:BNLF2a(orf name)	psi-mi:spp_human(display_short)|psi-mi:Signal peptide peptidase(display_long)|uniprotkb:HM13(gene name)|uniprotkb:MSTP086(orf name)|uniprotkb:Signal peptide peptidase-like 1(gene name synonym)|uniprotkb:Minor histocompatibility antigen H13(gene name synonym)|uniprotkb:IMP1(gene name synonym)|uniprotkb:Intramembrane protease 1(gene name synonym)|uniprotkb:Presenilin-like protein 3(gene name synonym)|uniprotkb:SPP(gene name synonym)|uniprotkb:PSL3(gene name synonym)|uniprotkb:H13(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725101|psi-mi:"MI:0471"|imex:IM-25307-587	intact-miscore:0.35
uniprotkb:P0C739	uniprotkb:P30519	uniprotkb:Q04361|uniprotkb:Q8AZJ2|intact:EBI-9346744|uniprotkb:P0C739	uniprotkb:I3L430|uniprotkb:O60605|uniprotkb:A8MT35|uniprotkb:D3DUD5|ensembl:ENSP00000219700.6|ensembl:ENSP00000381595.3|ensembl:ENSP00000385100.2|ensembl:ENSP00000391637.1|ensembl:ENSP00000394103.3|ensembl:ENSP00000459214.1|ensembl:ENSP00000478785.1|ensembl:ENSP00000481295.1|ensembl:ENSP00000481811.1|ensembl:ENSP00000483319.2|ensembl:ENSP00000484422.1|ensembl:ENSP00000484423.1|ensembl:ENSP00000484467.1|ensembl:ENSP00000487673.1|ensembl:ENSP00000488579.1|ensembl:ENSP00000488880.1|intact:EBI-712096|uniprotkb:P30519	psi-mi:bnl2a_ebvb9(display_short)|psi-mi:Protein BNLF2a(display_long)|uniprotkb:BNLF2a(orf name)	psi-mi:hmox2_human(display_short)|psi-mi:Heme oxygenase 2(display_long)|uniprotkb:HMOX2(gene name)|uniprotkb:HO2(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725101|psi-mi:"MI:0471"|imex:IM-25307-587	intact-miscore:0.35
